председатель (m)	chairman		deck#4	due@2020-11-17 20:13:52
характер	character		deck#5	due@2020-12-11 08:40:52
необходимый	essential		deck#2	due@2020-10-11 16:20:51
смеяться/за-/рас- (над +inst)	to laugh (at)	i: смеюсь, смеёшься	deck#3	due@2020-10-21 21:11:15
бороться (i) (с +inst)	to struggle (against)	i: борюсь, борешься; за +a for	deck#4	due@2020-11-17 20:14:25
изделие	(manufactured) article		deck#2	due@2020-10-05 15:16:34
особый	special		deck#3	due@2020-10-25 20:03:40
смерть (f)	death	nom pl смерти, g pl смертей	deck#4	due@2020-11-05 17:19:41
статья	article (newspaper, journal)	g pl статей	deck#2	due@2020-10-07 17:27:40
счёт	bill, account; count, score	nom pl счета; счёты abacus	deck#3	due@2020-10-21 21:11:26
весьма	very, extremely		deck#2	due@2020-10-16 20:08:09
сельский	rural, country	сельское хозяйство agriculture	deck#3	due@2020-10-21 21:09:50
средство	means; (pl) resources	транспортные средства means of transport	deck#2	due@2020-10-07 17:28:39
подобный	similar		deck#2	due@2020-10-17 18:52:38
пример	example		deck#4	due@2020-11-13 21:12:29
революционный	revolutionary		deck#5	due@2020-12-11 20:23:36
скорость (f)	speed	nom pl скорости, g pl скоростей	deck#4	due@2020-11-13 21:29:50
факт	fact		deck#5	due@2020-12-31 19:22:55
малый	small		deck#4	due@2020-11-13 21:08:35
чай	tea	nom pl чай, g pl чаёв	deck#5	due@2020-12-11 20:23:46
тёмный	dark		deck#4	due@2020-10-26 13:11:08
явление	phenomenon		deck#2	due@2020-10-16 20:07:47
состоять (i) (из +g)	to consist (of)	состоит	deck#4	due@2020-10-28 18:38:20
ясно	clearly; it is clear		deck#5	due@2021-01-12 21:19:55
точка	dot, point; full stop	g pl точек; точка зрения point of view	deck#3	due@2020-10-17 16:25:06
стоить (i)	to cost, to be worth	стоит; Сколько это стоит? How much is this?	deck#3	due@2020-10-17 16:29:07
ум	mind, intellect	g sg ума	deck#4	due@2020-10-31 21:35:47
вполне	fully, entirely		deck#4	due@2020-11-13 21:18:10
событие	event	это праздничное событие	deck#3	due@2020-10-21 21:10:53
существовать (i)	to exist	существую, существуешь	deck#4	due@2020-11-13 21:24:01
кабинет	study, office		deck#3	due@2020-10-17 16:12:09
спасибо	thank you		deck#6	due@2021-09-07 20:25:01
враг	enemy	g sg врага	deck#4	due@2020-11-04 22:31:11
глубокий	deep	Глубокий анализ	deck#4	due@2020-11-17 20:08:19
французский	French (adj)		deck#5	due@2020-12-10 22:34:22
близкий	close, near		deck#4	due@2020-10-26 13:14:30
ах	ah!, oh!		deck#6	due@2021-09-07 20:25:19
деятельность (f)	activity	no pl	deck#3	due@2020-10-17 16:25:56
приводить/привести (+a)	to bring (s.o.); (к +d) lead to	i: привожу, приводишь; p: приведу, приведёшь, past привёл, привела	deck#3	due@2020-10-21 21:07:25
английский	English; British (adj)		deck#5	due@2020-12-11 08:42:54
температура	temperature		deck#6	due@2021-09-07 20:25:54
состояние	state, condition; fortune		deck#3	due@2020-10-21 21:12:02
счастье	happiness, luck		deck#3	due@2020-10-25 20:01:16
смысл	sense, meaning	Некоторые слова могут иметь различный смысл	deck#3	due@2020-10-17 16:31:48
рубль (m)	rouble	g sg рубля	deck#4	due@2020-11-13 21:29:46
вчера	yesterday		deck#5	due@2020-12-11 20:26:48
правый	right; right-wing	прав -а -о -ы (short forms) Она права She’s right	deck#4	due@2020-11-13 21:22:33
автор	author		deck#5	due@2020-12-11 20:26:53
большинство	majority		deck#4	due@2020-11-13 21:14:40
известно	it is (well) known		deck#4	due@2020-11-02 20:07:38
мелкий	small, petty, fine	мелкий песок	deck#3	due@2020-10-21 21:25:33
течение	flow, current; course	в течение +g during, in the course of	deck#4	due@2020-11-13 21:30:04
оружие	arms, weapons	no pl	deck#4	due@2020-10-28 18:42:02
муж	husband	nom pl мужья, g pl мужей, d pl мужьям	deck#4	due@2020-11-01 19:22:43
происходить/произойти	to happen; to originate	i: происхожу, происходишь; p: произойдёт, past произошло	deck#2	due@2020-10-16 20:12:55
свободный	free		deck#4	due@2020-11-13 21:10:32
идея	idea		deck#5	due@2021-01-12 21:19:58
усилие	effort	приложить все усилия to make every effort	deck#2	due@2020-10-17 18:52:23
линия	line		deck#4	due@2020-10-28 19:45:31
искусство	art		deck#5	due@2021-01-12 21:26:46
состав	composition, make-up	В их состав входят представители традиционных лидеров	deck#4	due@2020-11-13 21:19:48
капитализм	capitalism		deck#6	due@2021-09-07 20:29:45
литература	literature		deck#6	due@2021-09-07 20:29:46
страница	page		deck#4	due@2020-11-13 21:07:49
бить/по- (+a)	to beat, hit	i: бью, бьёшь, p: бить/побить; побью, побьёшь	deck#4	due@2020-10-21 21:08:50
иначе	otherwise		deck#4	due@2020-11-17 20:04:29
читатель (m)	reader		deck#4	due@2020-11-01 19:13:25
наиболее	(the) most		deck#2	due@2020-10-17 18:53:55
рост	growth, increase; height		deck#4	due@2020-11-05 17:18:32
американец	American (noun)	g sg американца	deck#6	due@2021-09-07 20:30:39
корень (m)	root	g sg корня, nom pl корни, g pl корней	deck#3	due@2020-10-21 21:21:44
немец	German (noun)	g sg немца	deck#5	due@2021-01-12 21:15:27
небо	serious		deck#3	due@2020-10-21 21:06:57
свойство	characteristic, property		deck#2	due@2020-10-16 20:07:43
взглядывать/взглянуть (на +a)	to look, glance (at)	p: взгляну, взглянешь	deck#3	due@2020-10-17 16:24:13
высоко	high (up); highly; it is high		deck#4	due@2020-11-05 17:34:27
население	population		deck#2	due@2020-10-11 16:26:02
стекло	glass (material)	nom pl стёкла, g pl стёкол, d pl стёклам; двойные стёкла double glazing	deck#4	due@2020-11-09 16:23:32
театр	theatre		deck#6	due@2021-09-07 20:31:32
надежда	hope		deck#4	due@2020-11-05 17:18:14
довольно	fairly, rather; contentedly; (+g) enough		deck#3	due@2020-10-17 16:27:36
край	edge; region, area	pr sg в краю, nom pl края, g pl краёв	deck#4	due@2020-11-17 20:13:47
мужик	(Russian) peasant	g sg мужика	deck#4	due@2020-11-17 20:12:05
степь (f)	steppe	pr sg о степи, в степи; nom pl степи, g pl степей	deck#3	due@2020-10-17 16:10:45
цвет	colour; blossom; prime	nom pl цвета; в цвету in blossom	deck#3	due@2020-10-21 21:17:43
дед	grandfather		deck#4	due@2020-11-13 21:20:35
основа	base, foundation, core	основа для практических действий	deck#3	due@2020-10-17 16:33:22
рано	early; it is early		deck#4	due@2020-10-28 19:36:19
технический	technical; engineering		deck#5	due@2020-12-11 20:32:19
счастливый	happy, lucky	short forms счастлив, счастлива	deck#3	due@2020-10-21 21:25:03
круг	circle	pr sg в кругу, nom pl круги	deck#4	due@2020-11-13 21:27:15
момент	moment; feature (of a situation)	важные моменты ситуации important features of the situation	deck#6	due@2021-09-07 20:32:22
необходимо	it is essential; it is necessary		deck#4	due@2020-11-17 20:14:00
дочь (f)	daughter	g, d, pr sg дочери, inst sg дочерью, nom pl дочери, g pl дочерей, d pl дочерям, inst pl дочерьми, pr pl дочерях	deck#5	due@2021-01-12 21:12:41
использовать (i/p) (+a)	to make use of	использую	deck#4	due@2020-11-13 21:08:50
министр	minister (government)		deck#5	due@2020-12-31 19:23:35
синий	dark blue		deck#4	due@2020-11-01 19:06:04
передавать/передать (+a)	to pass, hand over; transmit, convey	i: передаю, передаёшь; p: передам -дашь -даст -дадим -дадите -дадут, f past передала	deck#4	due@2020-11-17 20:04:22
программа	programme		deck#5	due@2020-12-11 08:42:55
десяток	ten; a decade	g sg десятка	deck#4	due@2020-10-28 18:41:33
кровь (f)	blood	pr sg о крови, в крови; g pl кровей	deck#4	due@2020-10-28 19:01:00
отдавать/отдать (+a)	to give back; to give away; to return	i: отдаю, отдаёшь; p: отдам, отдашь, отдаст, отдадим, отдадите, отдадут; f past отдала	deck#3	due@2020-10-21 21:24:28
